circuitId,circuitRef,name,location,country,lat,lng,alt,url,resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
,,,,,,,,,7676.0,7.0,20.0,9.0,15,1.0,3,3,3.0,6.0,58.0,+7.461,5192309,51,2,1:27.622,219.314,1.0
,,,,,,,,,7677.0,7.0,15.0,7.0,9,5.0,4,4,4.0,5.0,58.0,+27.843,5212691,40,4,1:27.868,218.700,1.0
,,,,,,,,,7678.0,7.0,3.0,3.0,16,9.0,5,5,5.0,4.0,58.0,+31.539,5216387,36,11,1:28.222,217.823,1.0
,,,,,,,,,7679.0,7.0,13.0,6.0,3,7.0,6,6,6.0,3.0,58.0,+39.996,5224844,41,9,1:28.176,217.936,1.0
,,,,,,,,,7680.0,7.0,9.0,2.0,5,10.0,7,7,7.0,2.0,58.0,+46.247,5231095,58,7,1:28.008,218.352,1.0
,,,,,,,,,7681.0,7.0,10.0,7.0,10,13.0,8,8,8.0,1.0,58.0,+46.959,5231807,56,5,1:27.883,218.663,1.0
,,,,,,,,,7682.0,7.0,8.0,6.0,4,6.0,9,9,9.0,0.0,58.0,+50.246,5235094,58,8,1:28.061,218.221,1.0
,,,,,,,,,7683.0,7.0,4.0,4.0,7,8.0,10,10,10.0,0.0,58.0,+1:02.420,5247268,57,13,1:28.389,217.411,1.0
,,,,,,,,,7684.0,7.0,2.0,2.0,6,11.0,11,11,11.0,0.0,58.0,+1:04.327,5249175,43,10,1:28.214,217.842,1.0
,,,,,,,,,7685.0,7.0,6.0,3.0,17,12.0,12,12,12.0,0.0,58.0,+1:06.376,5251224,58,6,1:27.988,218.402,1.0
,,,,,,,,,7686.0,7.0,1.0,1.0,1,16.0,13,13,13.0,0.0,58.0,+1:20.454,5265302,53,15,1:28.562,216.986,1.0
,,,,,,,,,7687.0,7.0,5.0,1.0,2,14.0,14,14,14.0,0.0,57.0,\N,\N,41,18,1:29.174,215.497,11.0
,,,,,,,,,7688.0,7.0,67.0,5.0,12,18.0,15,15,15.0,0.0,57.0,\N,\N,57,16,1:28.624,216.835,11.0
,,,,,,,,,7689.0,7.0,12.0,4.0,8,17.0,16,16,16.0,0.0,57.0,\N,\N,45,12,1:28.340,217.532,11.0
,,,,,,,,,7690.0,7.0,16.0,10.0,20,15.0,17,17,17.0,0.0,57.0,\N,\N,55,19,1:29.192,215.454,11.0
,,,,,,,,,7691.0,7.0,7.0,5.0,11,20.0,18,18,18.0,0.0,57.0,\N,\N,53,17,1:29.022,215.865,11.0
,,,,,,,,,7692.0,7.0,22.0,23.0,23,3.0,\N,R,19.0,0.0,47.0,\N,\N,37,14,1:28.526,217.075,6.0
,,,,,,,,,7693.0,7.0,21.0,10.0,21,19.0,\N,R,20.0,0.0,4.0,\N,\N,3,20,1:34.070,204.281,23.0
,,,,,,,,,7694.0,8.0,20.0,9.0,15,1.0,1,1,1.0,10.0,60.0,1:22:49.328,4969328,16,1,1:20.735,229.238,1.0
,,,,,,,,,7695.0,8.0,17.0,9.0,14,3.0,2,2,2.0,8.0,60.0,+15.188,4984516,57,2,1:20.915,228.728,1.0
,,,,,,,,,7696.0,8.0,22.0,23.0,23,2.0,3,3,3.0,6.0,60.0,+41.175,5010503,18,5,1:21.429,227.285,1.0
,,,,,,,,,7697.0,8.0,13.0,6.0,3,11.0,4,4,4.0,5.0,60.0,+45.043,5014371,22,6,1:21.509,227.062,1.0
,,,,,,,,,7698.0,8.0,3.0,3.0,16,7.0,5,5,5.0,4.0,60.0,+45.915,5015243,17,3,1:21.054,228.336,1.0
,,,,,,,,,7699.0,8.0,18.0,23.0,22,6.0,6,6,6.0,3.0,60.0,+46.285,5015613,54,4,1:21.189,227.956,1.0
,,,,,,,,,7700.0,8.0,15.0,7.0,9,4.0,7,7,7.0,2.0,60.0,+1:08.307,5037635,17,9,1:21.806,226.237,1.0
,,,,,,,,,7701.0,8.0,8.0,6.0,4,9.0,8,8,8.0,1.0,60.0,+1:09.622,5038950,14,7,1:21.656,226.653,1.0
,,,,,,,,,7702.0,8.0,10.0,7.0,10,8.0,9,9,9.0,0.0,60.0,+1:09.823,5039151,51,8,1:21.671,226.611,1.0
,,,,,,,,,7703.0,8.0,21.0,10.0,21,16.0,10,10,10.0,0.0,60.0,+1:11.522,5040850,20,10,1:21.810,226.226,1.0
,,,,,,,,,7704.0,8.0,6.0,3.0,17,5.0,11,11,11.0,0.0,60.0,+1:14.023,5043351,14,11,1:21.845,226.129,1.0
,,,,,,,,,7705.0,8.0,12.0,4.0,8,14.0,12,12,12.0,0.0,59.0,\N,\N,25,17,1:22.505,224.320,11.0
,,,,,,,,,7706.0,8.0,9.0,2.0,5,12.0,13,13,13.0,0.0,59.0,\N,\N,41,14,1:22.182,225.202,11.0
,,,,,,,,,7707.0,8.0,4.0,4.0,7,10.0,14,14,14.0,0.0,59.0,\N,\N,36,12,1:21.852,226.110,11.0
,,,,,,,,,7708.0,8.0,2.0,2.0,6,15.0,15,15,15.0,0.0,59.0,\N,\N,59,13,1:21.956,225.823,11.0
,,,,,,,,,7709.0,8.0,1.0,1.0,1,18.0,16,16,16.0,0.0,59.0,\N,\N,24,18,1:22.576,224.128,11.0
,,,,,,,,,7710.0,8.0,16.0,10.0,20,20.0,17,17,17.0,0.0,59.0,\N,\N,50,20,1:23.475,221.714,11.0
,,,,,,,,,7711.0,8.0,67.0,5.0,12,19.0,18,18,18.0,0.0,59.0,\N,\N,24,19,1:22.711,223.762,11.0
,,,,,,,,,7712.0,8.0,7.0,5.0,11,17.0,\N,R,19.0,0.0,37.0,\N,\N,26,16,1:22.466,224.427,4.0
,,,,,,,,,7713.0,8.0,5.0,1.0,2,13.0,\N,R,20.0,0.0,36.0,\N,\N,32,15,1:22.418,224.557,4.0
,,,,,,,,,7714.0,9.0,17.0,9.0,14,1.0,1,1,1.0,10.0,60.0,1:36:43.310,5803310,37,3,1:34.003,197.151,1.0
,,,,,,,,,7715.0,9.0,20.0,9.0,15,4.0,2,2,2.0,8.0,60.0,+9.252,5812562,42,4,1:34.089,196.970,1.0
,,,,,,,,,7716.0,9.0,13.0,6.0,3,8.0,3,3,3.0,6.0,60.0,+15.906,5819216,53,8,1:34.458,196.201,1.0
,,,,,,,,,7717.0,9.0,3.0,3.0,16,15.0,4,4,4.0,5.0,60.0,+21.099,5824409,50,7,1:34.403,196.315,1.0
,,,,,,,,,7718.0,9.0,18.0,23.0,22,3.0,5,5,5.0,4.0,60.0,+23.609,5826919,53,6,1:34.252,196.630,1.0
,,,,,,,,,7719.0,9.0,22.0,23.0,23,2.0,6,6,6.0,3.0,60.0,+24.468,5827778,54,11,1:34.676,195.749,1.0
,,,,,,,,,7720.0,9.0,4.0,4.0,7,12.0,7,7,7.0,2.0,60.0,+24.888,5828198,49,1,1:33.365,198.498,1.0
,,,,,,,,,7721.0,9.0,5.0,1.0,2,6.0,8,8,8.0,1.0,60.0,+58.692,5862002,59,17,1:35.524,194.011,1.0
,,,,,,,,,7722.0,9.0,10.0,7.0,10,20.0,9,9,9.0,0.0,60.0,+1:01.457,5864767,40,16,1:35.369,194.327,1.0
,,,,,,,,,7723.0,9.0,2.0,2.0,6,11.0,10,10,10.0,0.0,60.0,+1:01.925,5865235,42,10,1:34.559,195.991,1.0
,,,,,,,,,7724.0,9.0,21.0,10.0,21,18.0,11,11,11.0,0.0,60.0,+1:02.327,5865637,54,13,1:35.301,194.465,1.0
,,,,,,,,,7725.0,9.0,6.0,3.0,17,13.0,12,12,12.0,0.0,60.0,+1:02.876,5866186,49,5,1:34.238,196.659,1.0
,,,,,,,,,7726.0,9.0,12.0,4.0,8,10.0,13,13,13.0,0.0,60.0,+1:08.328,5871638,46,12,1:34.876,195.337,1.0
,,,,,,,,,7727.0,9.0,9.0,2.0,5,16.0,14,14,14.0,0.0,60.0,+1:09.555,5872865,47,9,1:34.537,196.037,1.0
,,,,,,,,,7728.0,9.0,16.0,10.0,20,7.0,15,15,15.0,0.0,60.0,+1:11.941,5875251,43,14,1:35.366,194.333,1.0
,,,,,,,,,7729.0,9.0,67.0,5.0,12,17.0,16,16,16.0,0.0,60.0,+1:30.225,5893535,24,19,1:36.279,192.490,1.0
,,,,,,,,,7730.0,9.0,15.0,7.0,9,14.0,17,17,17.0,0.0,60.0,+1:30.970,5894280,52,2,1:33.654,197.885,1.0
,,,,,,,,,7731.0,9.0,1.0,1.0,1,5.0,18,18,18.0,0.0,59.0,\N,\N,46,15,1:35.367,194.331,11.0
,,,,,,,,,7732.0,9.0,8.0,6.0,4,9.0,\N,R,19.0,0.0,34.0,\N,\N,4,18,1:36.080,192.889,5.0
,,,,,,,,,7733.0,9.0,7.0,5.0,11,19.0,\N,R,20.0,0.0,18.0,\N,\N,10,20,1:37.498,190.083,9.0
,,,,,,,,,7734.0,10.0,1.0,1.0,1,4.0,1,1,1.0,10.0,70.0,1:38:23.876,5903876,16,4,1:22.479,191.219,1.0
,,,,,,,,,7735.0,10.0,8.0,6.0,4,7.0,2,2,2.0,8.0,70.0,+11.529,5915405,70,2,1:22.434,191.323,1.0
,,,,,,,,,7736.0,10.0,17.0,9.0,14,3.0,3,3,3.0,6.0,70.0,+16.886,5920762,65,1,1:21.931,192.498,1.0
,,,,,,,,,7737.0,10.0,3.0,3.0,16,5.0,4,4,4.0,5.0,70.0,+26.967,5930843,65,3,1:22.468,191.245,1.0
,,,,,,,,,7738.0,10.0,5.0,1.0,2,6.0,5,5,5.0,4.0,70.0,+34.392,5938268,63,8,1:22.958,190.115,1.0
,,,,,,,,,7739.0,10.0,10.0,7.0,10,13.0,6,6,6.0,3.0,70.0,+35.237,5939113,63,5,1:22.506,191.157,1.0
,,,,,,,,,7740.0,10.0,18.0,23.0,22,8.0,7,7,7.0,2.0,70.0,+55.088,5958964,57,6,1:22.706,190.694,1.0
,,,,,,,,,7741.0,10.0,15.0,7.0,9,11.0,8,8,8.0,1.0,70.0,+1:08.172,5972048,65,13,1:23.261,189.423,1.0
,,,,,,,,,7742.0,10.0,6.0,3.0,17,9.0,9,9,9.0,0.0,70.0,+1:08.774,5972650,55,11,1:23.180,189.608,1.0
,,,,,,,,,7743.0,10.0,22.0,23.0,23,12.0,10,10,10.0,0.0,70.0,+1:09.256,5973132,55,9,1:23.024,189.964,1.0
,,,,,,,,,7744.0,10.0,2.0,2.0,6,15.0,11,11,11.0,0.0,70.0,+1:10.612,5974488,65,14,1:23.282,189.375,1.0
,,,,,,,,,7745.0,10.0,12.0,4.0,8,14.0,12,12,12.0,0.0,70.0,+1:11.512,5975388,65,15,1:23.418,189.067,1.0
,,,,,,,,,7746.0,10.0,9.0,2.0,5,18.0,13,13,13.0,0.0,70.0,+1:14.046,5977922,65,12,1:23.224,189.507,1.0
,,,,,,,,,7747.0,10.0,21.0,10.0,21,16.0,14,14,14.0,0.0,69.0,\N,\N,40,10,1:23.174,189.621,11.0
,,,,,,,,,7748.0,10.0,153.0,5.0,11,19.0,15,15,15.0,0.0,69.0,\N,\N,69,16,1:23.444,189.008,11.0
,,,,,,,,,7749.0,10.0,67.0,5.0,12,10.0,16,16,16.0,0.0,69.0,\N,\N,69,7,1:22.955,190.122,11.0
,,,,,,,,,7750.0,10.0,20.0,9.0,15,2.0,\N,R,17.0,0.0,29.0,\N,\N,18,17,1:23.457,188.978,22.0
,,,,,,,,,7751.0,10.0,4.0,4.0,7,1.0,\N,R,18.0,0.0,15.0,\N,\N,4,18,1:23.529,188.815,36.0
,,,,,,,,,7752.0,10.0,16.0,10.0,20,17.0,\N,R,19.0,0.0,1.0,\N,\N,\N,\N,\N,\N,25.0
,,,,,,,,,7753.0,10.0,13.0,6.0,3,0.0,\N,W,20.0,0.0,0.0,\N,\N,\N,\N,\N,\N,54.0
,,,,,,,,,7754.0,11.0,22.0,23.0,23,3.0,1,1,1.0,10.0,57.0,1:35:51.289,5751289,39,3,1:38.990,197.074,1.0
,,,,,,,,,7755.0,11.0,1.0,1.0,1,1.0,2,2,2.0,8.0,57.0,+2.358,5753647,57,4,1:39.056,196.943,1.0
,,,,,,,,,7756.0,11.0,8.0,6.0,4,6.0,3,3,3.0,6.0,57.0,+15.994,5767283,39,5,1:39.207,196.643,1.0
,,,,,,,,,7757.0,11.0,5.0,1.0,2,2.0,4,4,4.0,5.0,57.0,+20.032,5771321,56,7,1:39.341,196.378,1.0
,,,,,,,,,7758.0,11.0,3.0,3.0,16,7.0,5,5,5.0,4.0,57.0,+20.870,5772159,52,6,1:39.329,196.401,1.0
,,,,,,,,,7759.0,11.0,4.0,4.0,7,8.0,6,6,6.0,3.0,57.0,+27.744,5779033,46,10,1:39.494,196.076,1.0
,,,,,,,,,7760.0,11.0,18.0,23.0,22,5.0,7,7,7.0,2.0,57.0,+34.913,5786202,46,2,1:38.874,197.305,1.0
,,,,,,,,,7761.0,11.0,9.0,2.0,5,10.0,8,8,8.0,1.0,57.0,+36.667,5787956,55,8,1:39.374,196.312,1.0
,,,,,,,,,7762.0,11.0,17.0,9.0,14,9.0,9,9,9.0,0.0,57.0,+44.910,5796199,50,11,1:39.528,196.009,1.0
,,,,,,,,,7763.0,11.0,16.0,10.0,20,12.0,10,10,10.0,0.0,57.0,+47.935,5799224,36,12,1:39.622,195.824,1.0
,,,,,,,,,7764.0,11.0,2.0,2.0,6,11.0,11,11,11.0,0.0,57.0,+48.822,5800111,53,13,1:39.704,195.663,1.0
,,,,,,,,,7765.0,11.0,21.0,10.0,21,16.0,12,12,12.0,0.0,57.0,+1:03.614,5814903,53,17,1:40.111,194.867,1.0
,,,,,,,,,7766.0,11.0,15.0,7.0,9,18.0,13,13,13.0,0.0,57.0,+1:04.527,5815816,52,15,1:39.941,195.199,1.0
,,,,,,,,,7767.0,11.0,10.0,7.0,10,13.0,14,14,14.0,0.0,57.0,+1:26.519,5837808,55,1,1:38.683,197.687,1.0
,,,,,,,,,7768.0,11.0,154.0,4.0,8,14.0,15,15,15.0,0.0,57.0,+1:31.774,5843063,41,9,1:39.428,196.206,1.0
,,,,,,,,,7769.0,11.0,153.0,5.0,11,19.0,16,16,16.0,0.0,56.0,\N,\N,29,19,1:40.935,193.276,11.0
,,,,,,,,,7770.0,11.0,69.0,6.0,3,20.0,17,17,17.0,0.0,56.0,\N,\N,52,18,1:40.590,193.939,11.0
,,,,,,,,,7771.0,11.0,6.0,3.0,17,17.0,18,18,18.0,0.0,54.0,\N,\N,53,14,1:39.747,195.578,13.0
,,,,,,,,,7772.0,11.0,67.0,5.0,12,15.0,\N,R,19.0,0.0,41.0,\N,\N,37,20,1:41.042,193.072,23.0
,,,,,,,,,7773.0,11.0,20.0,9.0,15,4.0,\N,R,20.0,0.0,23.0,\N,\N,13,16,1:39.992,195.099,5.0
,,,,,,,,,7774.0,12.0,8.0,6.0,4,6.0,1,1,1.0,10.0,44.0,1:23:50.995,5030995,42,4,1:47.674,234.173,1.0
,,,,,,,,,7775.0,12.0,21.0,10.0,21,1.0,2,2,2.0,8.0,44.0,+0.939,5031934,43,6,1:47.737,234.036,1.0
,,,,,,,,,7776.0,12.0,20.0,9.0,15,8.0,3,3,3.0,6.0,44.0,+3.875,5034870,38,1,1:47.263,235.070,1.0
,,,,,,,,,7777.0,12.0,9.0,2.0,5,5.0,4,4,4.0,5.0,44.0,+9.966,5040961,41,3,1:47.664,234.195,1.0
,,,,,,,,,7778.0,12.0,2.0,2.0,6,3.0,5,5,5.0,4.0,44.0,+11.276,5042271,35,2,1:47.371,234.834,1.0
,,,,,,,,,7779.0,12.0,5.0,1.0,2,15.0,6,6,6.0,3.0,44.0,+32.763,5063758,24,13,1:48.348,232.716,1.0
,,,,,,,,,7780.0,12.0,22.0,23.0,23,4.0,7,7,7.0,2.0,44.0,+35.461,5066456,37,12,1:48.257,232.912,1.0
,,,,,,,,,7781.0,12.0,3.0,3.0,16,10.0,8,8,8.0,1.0,44.0,+36.208,5067203,41,8,1:47.766,233.973,1.0
,,,,,,,,,7782.0,12.0,17.0,9.0,14,9.0,9,9,9.0,0.0,44.0,+36.959,5067954,39,9,1:47.783,233.936,1.0
,,,,,,,,,7783.0,12.0,10.0,7.0,10,7.0,10,10,10.0,0.0,44.0,+41.490,5072485,40,5,1:47.736,234.038,1.0
,,,,,,,,,7784.0,12.0,16.0,10.0,20,11.0,11,11,11.0,0.0,44.0,+42.636,5073631,42,10,1:47.859,233.771,1.0
,,,,,,,,,7785.0,12.0,67.0,5.0,12,16.0,12,12,12.0,0.0,44.0,+46.106,5077101,42,7,1:47.763,233.980,1.0
,,,,,,,,,7786.0,12.0,6.0,3.0,17,18.0,13,13,13.0,0.0,44.0,+54.241,5085236,42,11,1:48.205,233.024,1.0
,,,,,,,,,7787.0,12.0,69.0,6.0,3,20.0,14,14,14.0,0.0,44.0,+1:42.177,5133172,41,15,1:49.803,229.633,1.0
,,,,,,,,,7788.0,12.0,4.0,4.0,7,13.0,\N,R,15.0,0.0,26.0,\N,\N,23,14,1:48.634,232.104,31.0
,,,,,,,,,7789.0,12.0,15.0,7.0,9,2.0,\N,R,16.0,0.0,21.0,\N,\N,16,16,1:50.029,229.161,23.0
,,,,,,,,,7790.0,12.0,18.0,23.0,22,14.0,\N,R,17.0,0.0,0.0,\N,\N,\N,\N,\N,\N,4.0
,,,,,,,,,7791.0,12.0,154.0,4.0,8,19.0,\N,R,18.0,0.0,0.0,\N,\N,\N,\N,\N,\N,4.0
,,,,,,,,,7792.0,12.0,1.0,1.0,1,12.0,\N,R,19.0,0.0,0.0,\N,\N,\N,\N,\N,\N,4.0
,,,,,,,,,7793.0,12.0,153.0,5.0,11,17.0,\N,R,20.0,0.0,0.0,\N,\N,\N,\N,\N,\N,4.0
,,,,,,,,,7794.0,13.0,22.0,23.0,23,5.0,1,1,1.0,10.0,53.0,1:16:21.706,4581706,48,5,1:24.967,245.445,1.0
,,,,,,,,,7795.0,13.0,18.0,23.0,22,6.0,2,2,2.0,8.0,53.0,+2.866,4584572,46,4,1:24.935,245.538,1.0
,,,,,,,,,7796.0,13.0,8.0,6.0,4,3.0,3,3,3.0,6.0,53.0,+30.664,4612370,36,2,1:24.761,246.042,1.0
,,,,,,,,,7797.0,13.0,16.0,10.0,20,2.0,4,4,4.0,5.0,53.0,+31.131,4612837,36,1,1:24.739,246.106,1.0
,,,,,,,,,7798.0,13.0,4.0,4.0,7,8.0,5,5,5.0,4.0,53.0,+59.182,4640888,50,8,1:25.199,244.777,1.0
,,,,,,,,,7799.0,13.0,5.0,1.0,2,4.0,6,6,6.0,3.0,53.0,+1:00.693,4642399,51,6,1:25.109,245.036,1.0
,,,,,,,,,7800.0,13.0,2.0,2.0,6,15.0,7,7,7.0,2.0,53.0,+1:22.412,4664118,30,9,1:25.488,243.950,1.0
,,,,,,,,,7801.0,13.0,20.0,9.0,15,9.0,8,8,8.0,1.0,53.0,+1:25.407,4667113,50,7,1:25.194,244.791,1.0
,,,,,,,,,7802.0,13.0,21.0,6.0,3,14.0,9,9,9.0,0.0,53.0,+1:26.856,4668562,28,10,1:25.498,243.921,1.0
,,,,,,,,,7803.0,13.0,6.0,3.0,17,17.0,10,10,10.0,0.0,53.0,+2:42.163,4743869,51,16,1:25.976,242.565,1.0
,,,,,,,,,7804.0,13.0,10.0,7.0,10,16.0,11,11,11.0,0.0,53.0,+2:43.925,4745631,50,14,1:25.751,243.201,1.0
,,,,,,,,,7805.0,13.0,1.0,1.0,1,1.0,12,12,12.0,0.0,52.0,\N,\N,52,3,1:24.802,245.923,3.0
,,,,,,,,,7806.0,13.0,67.0,5.0,12,19.0,13,13,13.0,0.0,52.0,\N,\N,50,11,1:25.564,243.733,11.0
,,,,,,,,,7807.0,13.0,15.0,7.0,9,11.0,14,14,14.0,0.0,52.0,\N,\N,49,13,1:25.700,243.346,11.0
,,,,,,,,,7808.0,13.0,154.0,4.0,8,12.0,15,15,15.0,0.0,52.0,\N,\N,51,12,1:25.609,243.605,11.0
,,,,,,,,,7809.0,13.0,3.0,3.0,16,18.0,16,16,16.0,0.0,51.0,\N,\N,50,15,1:25.901,242.777,12.0
,,,,,,,,,7810.0,13.0,24.0,10.0,21,7.0,\N,R,17.0,0.0,22.0,\N,\N,22,17,1:26.041,242.382,7.0
,,,,,,,,,7811.0,13.0,153.0,5.0,11,20.0,\N,R,18.0,0.0,19.0,\N,\N,17,19,1:27.846,237.401,31.0
,,,,,,,,,7812.0,13.0,9.0,2.0,5,13.0,\N,R,19.0,0.0,15.0,\N,\N,12,18,1:27.819,237.474,44.0
,,,,,,,,,7813.0,13.0,17.0,9.0,14,10.0,\N,R,20.0,0.0,0.0,\N,\N,\N,\N,\N,\N,4.0
,,,,,,,,,7814.0,14.0,1.0,1.0,1,1.0,1,1,1.0,10.0,61.0,1:56:06.337,6966337,36,2,1:48.345,168.561,1.0
,,,,,,,,,7815.0,14.0,10.0,7.0,10,6.0,2,2,2.0,8.0,61.0,+9.634,6975971,34,6,1:48.396,168.482,1.0
,,,,,,,,,7816.0,14.0,4.0,4.0,7,5.0,3,3,3.0,6.0,61.0,+16.624,6982961,53,1,1:48.240,168.725,1.0
,,,,,,,,,7817.0,14.0,20.0,9.0,15,2.0,4,4,4.0,5.0,61.0,+20.621,6986958,10,7,1:48.398,168.479,1.0
,,,,,,,,,7818.0,14.0,18.0,23.0,22,11.0,5,5,5.0,4.0,61.0,+30.015,6996352,54,4,1:48.369,168.524,1.0
,,,,,,,,,7819.0,14.0,22.0,23.0,23,9.0,6,6,6.0,3.0,61.0,+31.858,6998195,50,8,1:48.598,168.168,1.0
,,,,,,,,,7820.0,14.0,5.0,1.0,2,8.0,7,7,7.0,2.0,61.0,+36.157,7002494,36,11,1:49.283,167.114,1.0
,,,,,,,,,7821.0,14.0,9.0,2.0,5,7.0,8,8,8.0,1.0,61.0,+55.054,7021391,44,10,1:48.847,167.784,1.0
,,,,,,,,,7822.0,14.0,6.0,3.0,17,10.0,9,9,9.0,0.0,61.0,+56.054,7022391,45,13,1:49.371,166.980,1.0
,,,,,,,,,7823.0,14.0,8.0,6.0,4,12.0,10,10,10.0,0.0,61.0,+58.892,7025229,54,5,1:48.391,168.490,1.0
,,,,,,,,,7824.0,14.0,3.0,3.0,16,3.0,11,11,11.0,0.0,61.0,+59.777,7026114,9,3,1:48.352,168.550,1.0
,,,,,,,,,7825.0,14.0,15.0,7.0,9,14.0,12,12,12.0,0.0,61.0,+1:13.009,7039346,54,9,1:48.816,167.831,1.0
,,,,,,,,,7826.0,14.0,21.0,6.0,3,17.0,13,13,13.0,0.0,61.0,+1:19.890,7046227,49,14,1:49.417,166.910,1.0
,,,,,,,,,7827.0,14.0,24.0,10.0,21,19.0,14,14,14.0,0.0,61.0,+1:33.502,7059839,48,15,1:49.852,166.249,1.0
,,,,,,,,,7828.0,14.0,153.0,5.0,11,16.0,\N,R,15.0,0.0,47.0,\N,\N,32,18,1:52.483,162.360,23.0
,,,,,,,,,7829.0,14.0,67.0,5.0,12,13.0,\N,R,16.0,0.0,47.0,\N,\N,17,16,1:50.636,165.071,6.0
,,,,,,,,,7830.0,14.0,17.0,9.0,14,4.0,\N,R,17.0,0.0,45.0,\N,\N,35,12,1:49.319,167.059,23.0
,,,,,,,,,7831.0,14.0,16.0,10.0,20,15.0,\N,R,18.0,0.0,23.0,\N,\N,15,19,1:52.623,162.158,4.0
,,,,,,,,,7832.0,14.0,2.0,2.0,6,20.0,\N,R,19.0,0.0,19.0,\N,\N,18,17,1:51.346,164.018,4.0
,,,,,,,,,7833.0,14.0,154.0,4.0,8,18.0,\N,R,20.0,0.0,3.0,\N,\N,2,20,1:57.192,155.836,23.0
,,,,,,,,,7834.0,15.0,20.0,9.0,15,1.0,1,1,1.0,10.0,53.0,1:28:20.443,5300443,43,2,1:32.572,225.826,1.0
,,,,,,,,,7835.0,15.0,15.0,7.0,9,2.0,2,2,2.0,8.0,53.0,+4.877,5305320,38,4,1:33.152,224.420,1.0
,,,,,,,,,7836.0,15.0,1.0,1.0,1,3.0,3,3,3.0,6.0,53.0,+6.472,5306915,13,6,1:33.259,224.162,1.0
,,,,,,,,,7837.0,15.0,8.0,6.0,4,5.0,4,4,4.0,5.0,53.0,+7.940,5308383,33,3,1:32.999,224.789,1.0
,,,,,,,,,7838.0,15.0,3.0,3.0,16,7.0,5,5,5.0,4.0,53.0,+8.793,5309236,43,9,1:33.595,223.358,1.0
,,,,,,,,,7839.0,15.0,2.0,2.0,6,4.0,6,6,6.0,3.0,53.0,+9.509,5309952,13,10,1:33.600,223.346,1.0
,,,,,,,,,7840.0,15.0,22.0,23.0,23,6.0,7,7,7.0,2.0,53.0,+10.641,5311084,17,13,1:33.910,222.608,1.0
,,,,,,,,,7841.0,15.0,18.0,23.0,22,10.0,8,8,8.0,1.0,53.0,+11.474,5311917,42,5,1:33.251,224.182,1.0
,,,,,,,,,7842.0,15.0,9.0,2.0,5,9.0,9,9,9.0,0.0,53.0,+11.777,5312220,44,7,1:33.334,223.982,1.0
,,,,,,,,,7843.0,15.0,4.0,4.0,7,16.0,10,10,10.0,0.0,53.0,+13.065,5313508,28,14,1:33.946,222.523,1.0
,,,,,,,,,7844.0,15.0,5.0,1.0,2,11.0,11,11,11.0,0.0,53.0,+13.735,5314178,35,12,1:33.801,222.867,1.0
,,,,,,,,,7845.0,15.0,21.0,6.0,3,14.0,12,12,12.0,0.0,53.0,+14.596,5315039,33,8,1:33.479,223.635,1.0
,,,,,,,,,7846.0,15.0,16.0,10.0,20,8.0,13,13,13.0,0.0,53.0,+14.959,5315402,36,11,1:33.668,223.184,1.0
,,,,,,,,,7847.0,15.0,24.0,10.0,21,18.0,14,14,14.0,0.0,53.0,+15.734,5316177,36,16,1:34.294,221.702,1.0
,,,,,,,,,7848.0,15.0,6.0,3.0,17,15.0,15,15,15.0,0.0,53.0,+17.973,5318416,26,18,1:34.783,220.558,1.0
,,,,,,,,,7849.0,15.0,154.0,4.0,8,17.0,16,16,16.0,0.0,52.0,\N,\N,39,17,1:34.643,220.884,11.0
,,,,,,,,,7850.0,15.0,17.0,9.0,14,19.0,17,17,17.0,0.0,51.0,\N,\N,50,1,1:32.569,225.833,12.0
,,,,,,,,,7851.0,15.0,153.0,5.0,11,12.0,\N,R,18.0,0.0,43.0,\N,\N,34,15,1:34.049,222.279,3.0
,,,,,,,,,7852.0,15.0,67.0,5.0,12,13.0,\N,R,19.0,0.0,11.0,\N,\N,5,19,1:35.392,219.150,8.0
,,,,,,,,,7853.0,15.0,10.0,7.0,10,20.0,\N,W,20.0,0.0,0.0,\N,\N,\N,\N,\N,\N,73.0
,,,,,,,,,7854.0,16.0,17.0,9.0,14,2.0,1,1,1.0,10.0,71.0,1:32:23.081,5543081,25,1,1:13.733,210.386,1.0
,,,,,,,,,7855.0,16.0,9.0,2.0,5,8.0,2,2,2.0,8.0,71.0,+7.626,5550707,38,4,1:14.155,209.188,1.0
,,,,,,,,,7856.0,16.0,1.0,1.0,1,17.0,3,3,3.0,6.0,71.0,+18.944,5562025,59,6,1:14.345,208.654,1.0
,,,,,,,,,7857.0,16.0,20.0,9.0,15,15.0,4,4,4.0,5.0,71.0,+19.652,5562733,59,2,1:13.890,209.939,1.0
,,,,,,,,,7858.0,16.0,18.0,23.0,22,14.0,5,5,5.0,4.0,71.0,+29.005,5572086,46,7,1:14.353,208.631,1.0
,,,,,,,,,7859.0,16.0,8.0,6.0,4,5.0,6,6,6.0,3.0,71.0,+33.340,5576421,47,9,1:14.558,208.058,1.0
,,,,,,,,,7860.0,16.0,67.0,5.0,12,6.0,7,7,7.0,2.0,71.0,+35.991,5579072,58,10,1:14.563,208.044,1.0
